ensembl_gene,module
ENSG00000211934,M14
ENSG00000158869,M10
ENSG00000255026,grey
ENSG00000054690,grey
ENSG00000261701,M13
ENSG00000142949,grey
ENSG00000255794,grey
ENSG00000236886,M1
ENSG00000188153,M1
ENSG00000163131,M10
ENSG00000149131,grey
ENSG00000169129,grey
ENSG00000140297,M6
ENSG00000187116,M10
ENSG00000176406,M9
ENSG00000204338,grey
ENSG00000145284,grey
ENSG00000273036,grey
ENSG00000171033,grey
ENSG00000154556,grey
ENSG00000104783,M14
ENSG00000131435,M1
ENSG00000120885,grey
ENSG00000163792,grey
ENSG00000105737,grey
ENSG00000168243,grey
ENSG00000170074,grey
ENSG00000163032,grey
ENSG00000003989,grey
ENSG00000104722,M9
ENSG00000081041,grey
ENSG00000165887,M18
ENSG00000169071,M1
ENSG00000053747,grey
ENSG00000266964,M12
ENSG00000171246,M9
ENSG00000245848,M25
ENSG00000173175,M1
ENSG00000077984,M10
ENSG00000174403,M12
ENSG00000074370,M14
ENSG00000151067,M1
ENSG00000111913,grey
ENSG00000150594,M5
ENSG00000145692,M13
ENSG00000008517,grey
ENSG00000106631,grey
ENSG00000049323,M1
ENSG00000173918,M1
ENSG00000134398,M6
ENSG00000174059,M11
ENSG00000137809,M1
ENSG00000182782,grey
ENSG00000006210,grey
ENSG00000144857,M1
ENSG00000134716,grey
ENSG00000157064,M9
ENSG00000135919,M1
ENSG00000163563,M10
ENSG00000087510,M22
ENSG00000066248,grey
ENSG00000184254,grey
ENSG00000182107,M6
ENSG00000221818,M1
ENSG00000164176,M1
ENSG00000153246,M1
ENSG00000047457,M13
ENSG00000173597,grey
ENSG00000142273,M6
ENSG00000115361,grey
ENSG00000205038,grey
ENSG00000136573,M10
ENSG00000106278,M19
ENSG00000166147,M1
ENSG00000167434,grey
ENSG00000151365,M25
ENSG00000184313,M4
ENSG00000169436,M9
ENSG00000267815,grey
ENSG00000012779,M10
ENSG00000101825,M5
ENSG00000183778,M6
ENSG00000198910,M19
ENSG00000163638,M1
ENSG00000172987,grey
ENSG00000197757,M24
ENSG00000170006,grey
ENSG00000135333,grey
ENSG00000244116,M14
ENSG00000163739,M14
ENSG00000204287,grey
ENSG00000185565,grey
ENSG00000169550,grey
ENSG00000021645,M19
ENSG00000185274,grey
ENSG00000170561,grey
ENSG00000132386,grey
ENSG00000172867,grey
ENSG00000122122,M10
ENSG00000221857,M12
ENSG00000064886,M14
ENSG00000162772,grey
ENSG00000072952,M1
ENSG00000166963,grey
ENSG00000101336,M10
ENSG00000164128,grey
ENSG00000117394,grey
ENSG00000134817,grey
ENSG00000159176,M1
ENSG00000147606,grey
ENSG00000166123,grey
ENSG00000204262,M1
ENSG00000167644,M6
ENSG00000113739,grey
ENSG00000012504,grey
ENSG00000154856,grey
ENSG00000174672,M9
ENSG00000171724,grey
ENSG00000224650,M14
ENSG00000112186,M12
ENSG00000250424,M1
ENSG00000078328,M18
ENSG00000163624,M6
ENSG00000116194,M1
ENSG00000068615,grey
ENSG00000211900,M14
ENSG00000198794,M9
ENSG00000153292,M6
ENSG00000115956,M10
ENSG00000125148,grey
ENSG00000166831,M1
ENSG00000155926,grey
ENSG00000134853,M1
ENSG00000134955,grey
ENSG00000131242,grey
ENSG00000049089,grey
ENSG00000143153,grey
ENSG00000008735,M9
ENSG00000242472,M14
ENSG00000169035,grey
ENSG00000112214,grey
ENSG00000119147,grey
ENSG00000268203,grey
ENSG00000153234,grey
ENSG00000065320,grey
ENSG00000105696,M9
ENSG00000079215,grey
ENSG00000128596,grey
ENSG00000260220,M4
ENSG00000176907,M11
ENSG00000163898,M6
ENSG00000075223,M1
ENSG00000100427,grey
ENSG00000106511,M1
ENSG00000248290,M1
ENSG00000163618,M9
ENSG00000157388,grey
ENSG00000095932,M21
ENSG00000141639,grey
ENSG00000169862,M9
ENSG00000182580,M6
ENSG00000169116,grey
ENSG00000147394,grey
ENSG00000008516,M10
ENSG00000211596,M14
ENSG00000136859,M1
ENSG00000127951,M15
ENSG00000143387,M1
ENSG00000006747,M6
ENSG00000120093,M24
ENSG00000228695,grey
ENSG00000142512,grey
ENSG00000162998,grey
ENSG00000133083,M1
ENSG00000100167,M19
ENSG00000007908,grey
ENSG00000164626,grey
ENSG00000203710,M10
ENSG00000069122,M11
ENSG00000129538,grey
ENSG00000259627,M1
ENSG00000132840,M13
ENSG00000223802,M19
ENSG00000159640,grey
ENSG00000120457,grey
ENSG00000166148,grey
ENSG00000281344,grey
ENSG00000123338,grey
ENSG00000024422,M1
ENSG00000153446,grey
ENSG00000090006,M1
ENSG00000161638,M1
ENSG00000118322,grey
ENSG00000064300,grey
ENSG00000170962,grey
ENSG00000066336,M10
ENSG00000180447,M1
ENSG00000107147,grey
ENSG00000115457,grey
ENSG00000205403,grey
ENSG00000055955,M13
ENSG00000116774,M1
ENSG00000085831,M6
ENSG00000260314,grey
ENSG00000140092,M1
ENSG00000077264,M9
ENSG00000169429,grey
ENSG00000233608,M1
ENSG00000152092,M9
ENSG00000163873,M19
ENSG00000129151,grey
ENSG00000138115,M13
ENSG00000116690,grey
ENSG00000167895,M10
ENSG00000103316,grey
ENSG00000105609,grey
ENSG00000092096,M2
ENSG00000106819,M1
ENSG00000112837,grey
ENSG00000177455,M10
ENSG00000100842,M1
ENSG00000169213,M9
ENSG00000240040,M14
ENSG00000186517,grey
ENSG00000161405,M10
ENSG00000157005,M23
ENSG00000125851,grey
ENSG00000154736,M1
ENSG00000196684,M10
ENSG00000165966,M1
ENSG00000142347,M10
ENSG00000071282,M1
ENSG00000156234,grey
ENSG00000138119,M1
ENSG00000262655,grey
ENSG00000157227,M1
ENSG00000159399,M8
ENSG00000151948,grey
ENSG00000069535,grey
ENSG00000175206,grey
ENSG00000076344,grey
ENSG00000148926,grey
ENSG00000019505,M9
ENSG00000168398,grey
ENSG00000135094,M13
ENSG00000164687,grey
ENSG00000116285,grey
ENSG00000174502,grey
ENSG00000187922,grey
ENSG00000167964,M13
ENSG00000165795,grey
ENSG00000186395,grey
ENSG00000258663,grey
ENSG00000095397,grey
ENSG00000083454,M10
ENSG00000078549,grey
ENSG00000141338,grey
ENSG00000002726,M21
ENSG00000089472,M1
ENSG00000099958,M14
ENSG00000198734,M13
ENSG00000169994,grey
ENSG00000116741,grey
ENSG00000189292,grey
ENSG00000162105,M6
ENSG00000057294,grey
ENSG00000110876,M10
ENSG00000163380,M18
ENSG00000211941,M14
ENSG00000157110,M1
ENSG00000272815,grey
ENSG00000254528,M2
ENSG00000145362,grey
ENSG00000100365,M10
ENSG00000232993,M1
ENSG00000197106,M9
ENSG00000198417,grey
ENSG00000138771,grey
ENSG00000196188,grey
ENSG00000092758,M19
ENSG00000073756,grey
ENSG00000106823,M1
ENSG00000123999,M4
ENSG00000123572,grey
ENSG00000128918,grey
ENSG00000157404,grey
ENSG00000112297,grey
ENSG00000130643,M9
ENSG00000206047,grey
ENSG00000100033,grey
ENSG00000243238,M14
ENSG00000115468,grey
ENSG00000143226,grey
ENSG00000136286,M10
ENSG00000138772,grey
ENSG00000223572,M6
ENSG00000185585,M1
ENSG00000229124,grey
ENSG00000007237,grey
ENSG00000011600,M10
ENSG00000254814,M25
ENSG00000109339,M2
ENSG00000203499,grey
ENSG00000086696,M21
ENSG00000101098,grey
ENSG00000177990,M2
ENSG00000157368,grey
ENSG00000105697,M13
ENSG00000182704,grey
ENSG00000070159,grey
ENSG00000205358,grey
ENSG00000179914,grey
ENSG00000042980,M14
ENSG00000196735,grey
ENSG00000162894,M10
ENSG00000187867,grey
ENSG00000166278,grey
ENSG00000159958,M10
ENSG00000253187,M24
ENSG00000178445,M13
ENSG00000106327,M13
ENSG00000141934,M6
ENSG00000241158,M1
ENSG00000164379,M6
ENSG00000181449,M19
ENSG00000105523,M6
ENSG00000122574,grey
ENSG00000165168,M10
ENSG00000041353,M6
ENSG00000213949,M1
ENSG00000103942,grey
ENSG00000183019,M10
ENSG00000111679,M10
ENSG00000240771,M1
ENSG00000126778,grey
ENSG00000129244,grey
ENSG00000169715,grey
ENSG00000162458,M1
ENSG00000132965,M10
ENSG00000135424,M12
ENSG00000180818,M24
ENSG00000204577,M10
ENSG00000211964,M14
ENSG00000140968,M10
ENSG00000131042,M10
ENSG00000152580,grey
ENSG00000110195,M6
ENSG00000179344,grey
ENSG00000161896,grey
ENSG00000137273,grey
ENSG00000170091,M9
ENSG00000176884,grey
ENSG00000215861,grey
ENSG00000181541,grey
ENSG00000163545,grey
ENSG00000227507,M10
ENSG00000160613,M1
ENSG00000177685,M6
ENSG00000088386,M21
ENSG00000115607,M10
ENSG00000117091,M10
ENSG00000255245,M23
ENSG00000149090,grey
ENSG00000157613,grey
ENSG00000204003,grey
ENSG00000075035,grey
ENSG00000198099,M13
ENSG00000197859,grey
ENSG00000164122,M12
ENSG00000148798,M9
ENSG00000002933,grey
ENSG00000145934,grey
ENSG00000134533,M1
ENSG00000145147,M1
ENSG00000099260,M11
ENSG00000036672,grey
ENSG00000126562,grey
ENSG00000187720,grey
ENSG00000005187,grey
ENSG00000229619,M12
ENSG00000261371,M11
ENSG00000125735,grey
ENSG00000164440,M18
ENSG00000154146,grey
ENSG00000137265,M14
ENSG00000167861,grey
ENSG00000211973,M14
ENSG00000120875,grey
ENSG00000103175,grey
ENSG00000029534,M18
ENSG00000173267,M1
ENSG00000177363,M1
ENSG00000115165,M10
ENSG00000179913,M6
ENSG00000139200,grey
ENSG00000266010,grey
ENSG00000234961,grey
ENSG00000157150,M25
ENSG00000162981,M6
ENSG00000183317,grey
ENSG00000133519,grey
ENSG00000174099,M12
ENSG00000116962,M1
ENSG00000197405,grey
ENSG00000122121,grey
ENSG00000138162,grey
ENSG00000149043,grey
ENSG00000204677,grey
ENSG00000173801,grey
ENSG00000108018,M19
ENSG00000186417,grey
ENSG00000102854,grey
ENSG00000136011,grey
ENSG00000185551,M1
ENSG00000189223,grey
ENSG00000185482,M18
ENSG00000055732,grey
ENSG00000143631,grey
ENSG00000176490,grey
ENSG00000091136,M1
ENSG00000026025,grey
ENSG00000273413,M1
ENSG00000110076,grey
ENSG00000118407,M12
ENSG00000121577,M12
ENSG00000184613,M9
ENSG00000006611,M21
ENSG00000170786,grey
ENSG00000186510,grey
ENSG00000065609,M9
ENSG00000126803,grey
ENSG00000167654,M9
ENSG00000182575,M1
ENSG00000127472,grey
ENSG00000174827,M21
ENSG00000258947,M9
ENSG00000067715,grey
ENSG00000171227,grey
ENSG00000019582,grey
ENSG00000154258,grey
ENSG00000058085,M6
ENSG00000102466,grey
ENSG00000164708,M18
ENSG00000184730,M10
ENSG00000137642,grey
ENSG00000010319,M11
ENSG00000162493,grey
ENSG00000138792,M11
ENSG00000100968,M1
ENSG00000151320,M12
ENSG00000110934,M10
ENSG00000152503,grey
ENSG00000136826,grey
ENSG00000275431,M11
ENSG00000138650,grey
ENSG00000143845,grey
ENSG00000164761,grey
ENSG00000178078,M6
ENSG00000271503,M10
ENSG00000147647,M13
ENSG00000167034,grey
ENSG00000100055,M10
ENSG00000283486,grey
ENSG00000157103,grey
ENSG00000104112,M9
ENSG00000133134,grey
ENSG00000092445,grey
ENSG00000174460,grey
ENSG00000131187,M13
ENSG00000163751,grey
ENSG00000166428,grey
ENSG00000164099,M8
ENSG00000168386,M1
ENSG00000064309,M1
ENSG00000019102,M6
ENSG00000141505,M13
ENSG00000130234,M8
ENSG00000172572,M1
ENSG00000244575,M14
ENSG00000133067,grey
ENSG00000186715,M13
ENSG00000165025,grey
ENSG00000088827,grey
ENSG00000182836,grey
ENSG00000123405,M10
ENSG00000283992,M22
ENSG00000169435,M6
ENSG00000078018,grey
ENSG00000067840,M19
ENSG00000104368,M1
ENSG00000101230,grey
ENSG00000160469,grey
ENSG00000179388,grey
ENSG00000090530,grey
ENSG00000163629,grey
ENSG00000106031,M24
ENSG00000162433,grey
ENSG00000187243,grey
ENSG00000107295,M9
ENSG00000146374,grey
ENSG00000122756,grey
ENSG00000172260,M1
ENSG00000160200,M13
ENSG00000106004,M24
ENSG00000106018,grey
ENSG00000125931,M9
ENSG00000099864,M1
ENSG00000105695,M19
ENSG00000165757,M1
ENSG00000188176,grey
ENSG00000103196,grey
ENSG00000142583,M8
ENSG00000077420,M10
ENSG00000160097,grey
ENSG00000253313,M6
ENSG00000155629,grey
ENSG00000134020,grey
ENSG00000174607,grey
ENSG00000183248,M9
ENSG00000203867,grey
ENSG00000135917,M25
ENSG00000101265,grey
ENSG00000106484,grey
ENSG00000227051,M1
ENSG00000183160,grey
ENSG00000105639,grey
ENSG00000211678,M14
ENSG00000140284,M21
ENSG00000138798,grey
ENSG00000129596,grey
ENSG00000243696,M13
ENSG00000008323,M6
ENSG00000196167,grey
ENSG00000185070,grey
ENSG00000184454,grey
ENSG00000268416,M6
ENSG00000272734,M1
ENSG00000198502,grey
ENSG00000136960,grey
ENSG00000223749,grey
ENSG00000089225,grey
ENSG00000169083,grey
ENSG00000102575,M14
ENSG00000226777,M14
ENSG00000064042,grey
ENSG00000054598,grey
ENSG00000278791,M26
ENSG00000104635,grey
ENSG00000155465,grey
ENSG00000197632,M22
ENSG00000161944,M13
ENSG00000100867,grey
ENSG00000162745,M1
ENSG00000219438,M19
ENSG00000158125,M21
ENSG00000124749,M1
ENSG00000106565,grey
ENSG00000118160,M9
ENSG00000011028,M1
ENSG00000135525,M6
ENSG00000113749,grey
ENSG00000196436,grey
ENSG00000134198,M1
ENSG00000211937,M14
ENSG00000170458,grey
ENSG00000105227,grey
ENSG00000130775,grey
ENSG00000264813,grey
ENSG00000184731,M6
ENSG00000146094,M10
ENSG00000171533,grey
ENSG00000136244,grey
ENSG00000070182,M18
ENSG00000178031,grey
ENSG00000153132,grey
ENSG00000016391,grey
ENSG00000271447,grey
ENSG00000143126,grey
ENSG00000128383,grey
ENSG00000172348,M12
ENSG00000140795,M18
ENSG00000197361,M1
ENSG00000132932,M9
ENSG00000263873,grey
ENSG00000119919,M14
ENSG00000240382,M14
ENSG00000127084,grey
ENSG00000134201,M1
ENSG00000124701,M18
ENSG00000182667,M19
ENSG00000187134,grey
ENSG00000142611,grey
ENSG00000172724,grey
ENSG00000179954,M1
ENSG00000158578,grey
ENSG00000085563,grey
ENSG00000113083,M1
ENSG00000143369,grey
ENSG00000197256,M1
ENSG00000107518,grey
ENSG00000152527,M1
ENSG00000259279,grey
ENSG00000143061,M6
ENSG00000026751,M14
ENSG00000158270,M1
ENSG00000274173,M6
ENSG00000134215,M6
ENSG00000132938,grey
ENSG00000101204,M13
ENSG00000283787,grey
ENSG00000163531,M1
ENSG00000117707,M13
ENSG00000171551,grey
ENSG00000240801,grey
ENSG00000003137,grey
ENSG00000197635,grey
ENSG00000132563,grey
ENSG00000138623,M8
ENSG00000172020,M19
ENSG00000181019,grey
ENSG00000154262,grey
ENSG00000113721,M1
ENSG00000130283,M19
ENSG00000162949,M6
ENSG00000149256,grey
ENSG00000165478,grey
ENSG00000115339,M6
ENSG00000169908,M1
ENSG00000088340,M14
ENSG00000251322,M11
ENSG00000135063,grey
ENSG00000186642,M11
ENSG00000103485,grey
ENSG00000102265,grey
ENSG00000104177,grey
ENSG00000138964,M10
ENSG00000169218,M5
ENSG00000111452,M1
ENSG00000204540,grey
ENSG00000141469,grey
ENSG00000108950,grey
ENSG00000060709,M9
ENSG00000088538,grey
ENSG00000184160,grey
ENSG00000117676,grey
ENSG00000113231,grey
ENSG00000164093,grey
ENSG00000180353,M10
ENSG00000186301,M13
ENSG00000161055,grey
ENSG00000103089,grey
ENSG00000170571,grey
ENSG00000244482,M10
ENSG00000204388,grey
ENSG00000130508,M1
ENSG00000095585,M14
ENSG00000125910,M10
ENSG00000162878,M1
ENSG00000147697,M22
ENSG00000077157,M12
ENSG00000069482,M9
ENSG00000132688,M1
ENSG00000250722,grey
ENSG00000159339,M10
ENSG00000183742,M6
ENSG00000134516,M10
ENSG00000135245,grey
ENSG00000071967,M1
ENSG00000140545,M1
ENSG00000240864,M14
ENSG00000111424,grey
ENSG00000211962,M14
ENSG00000164089,grey
ENSG00000181072,grey
ENSG00000124772,grey
ENSG00000143333,grey
ENSG00000079337,M11
ENSG00000138061,grey
ENSG00000004939,grey
ENSG00000164251,M6
ENSG00000173705,grey
ENSG00000139209,M13
ENSG00000102003,M9
ENSG00000120708,grey
ENSG00000132872,M9
ENSG00000161281,grey
ENSG00000128342,grey
ENSG00000001617,M1
ENSG00000272141,M6
ENSG00000141576,grey
ENSG00000141574,M15
ENSG00000175463,M10
ENSG00000164056,M1
ENSG00000134873,M23
ENSG00000166927,grey
ENSG00000164106,grey
ENSG00000163083,grey
ENSG00000134824,grey
ENSG00000211956,M14
ENSG00000189056,grey
ENSG00000153303,grey
ENSG00000164078,M6
ENSG00000139055,M23
ENSG00000172828,M21
ENSG00000134917,M1
ENSG00000162576,M1
ENSG00000156475,M19
ENSG00000183508,M14
ENSG00000116983,M9
ENSG00000117594,M13
ENSG00000179776,M11
ENSG00000255398,grey
ENSG00000142102,grey
ENSG00000169710,grey
ENSG00000143847,grey
ENSG00000239975,M14
ENSG00000136153,grey
ENSG00000104369,M18
ENSG00000145335,grey
ENSG00000148408,M9
ENSG00000120756,M6
ENSG00000205517,grey
ENSG00000125968,grey
ENSG00000181085,M4
ENSG00000174564,M22
ENSG00000152270,grey
ENSG00000175567,grey
ENSG00000101680,grey
ENSG00000007933,M13
ENSG00000163909,grey
ENSG00000121068,M1
ENSG00000210194,M26
ENSG00000205362,grey
ENSG00000162512,M1
ENSG00000099994,grey
ENSG00000104972,M10
ENSG00000186472,grey
ENSG00000197415,grey
ENSG00000124713,M21
ENSG00000073060,grey
ENSG00000129521,grey
ENSG00000106976,grey
ENSG00000141756,M1
ENSG00000105825,grey
ENSG00000267580,M25
ENSG00000203685,grey
ENSG00000184828,grey
ENSG00000165868,grey
ENSG00000165186,grey
ENSG00000067646,grey
ENSG00000211772,M10
ENSG00000119927,M25
ENSG00000102024,M1
ENSG00000189221,grey
ENSG00000147113,M11
ENSG00000142675,M6
ENSG00000163191,M15
ENSG00000132437,M21
ENSG00000164694,grey
ENSG00000165092,grey
ENSG00000133401,M1
ENSG00000105613,M9
ENSG00000233117,M1
ENSG00000151617,M1
ENSG00000131409,grey
ENSG00000091490,M14
ENSG00000166292,grey
ENSG00000101057,M8
ENSG00000176194,M25
ENSG00000156535,M1
ENSG00000130540,M9
ENSG00000135862,M1
ENSG00000154545,grey
ENSG00000170624,M12
ENSG00000114279,grey
ENSG00000118640,M6
ENSG00000158445,grey
ENSG00000070731,grey
ENSG00000122862,grey
ENSG00000083857,grey
ENSG00000115641,grey
ENSG00000283559,grey
ENSG00000089250,grey
ENSG00000165376,M21
ENSG00000145703,grey
ENSG00000275993,grey
ENSG00000159753,grey
ENSG00000150471,grey
ENSG00000135636,grey
ENSG00000106211,grey
ENSG00000151882,M6
ENSG00000131459,M1
ENSG00000147872,grey
ENSG00000204389,grey
ENSG00000137474,grey
ENSG00000241484,M6
ENSG00000130055,grey
ENSG00000127533,M11
ENSG00000130545,M6
ENSG00000196126,grey
ENSG00000243244,M1
ENSG00000113389,grey
ENSG00000156298,grey
ENSG00000157214,M1
ENSG00000134769,grey
ENSG00000120049,grey
ENSG00000163827,grey
ENSG00000188959,M6
ENSG00000178038,grey
ENSG00000117425,M2
ENSG00000184908,grey
ENSG00000259583,grey
ENSG00000115828,grey
ENSG00000143869,grey
ENSG00000122966,grey
ENSG00000103257,M8
ENSG00000130988,grey
ENSG00000143768,grey
ENSG00000140563,grey
ENSG00000180875,grey
ENSG00000166106,M1
ENSG00000135476,M8
ENSG00000169594,M8
ENSG00000171435,M9
ENSG00000274536,M10
ENSG00000137491,grey
ENSG00000159433,M1
ENSG00000198121,M1
ENSG00000020633,M10
ENSG00000205744,M10
ENSG00000106789,grey
ENSG00000110077,grey
ENSG00000177098,grey
ENSG00000070190,grey
ENSG00000196739,grey
ENSG00000100385,M10
ENSG00000183833,M3
ENSG00000156076,grey
ENSG00000007312,M10
ENSG00000181234,grey
ENSG00000102996,grey
ENSG00000277586,M9
ENSG00000116661,M9
ENSG00000183853,M1
ENSG00000149328,grey
ENSG00000157570,grey
ENSG00000022556,M8
ENSG00000164171,grey
ENSG00000144730,grey
ENSG00000115226,grey
ENSG00000141506,M10
ENSG00000146205,grey
ENSG00000131400,grey
ENSG00000137462,grey
ENSG00000017483,M23
ENSG00000125810,M11
ENSG00000261150,grey
ENSG00000164125,grey
ENSG00000178568,grey
ENSG00000196923,M1
ENSG00000244242,grey
ENSG00000108352,grey
ENSG00000015285,M10
ENSG00000140807,M1
ENSG00000128567,M11
ENSG00000128564,M9
ENSG00000105374,grey
ENSG00000198865,grey
ENSG00000185633,M1
ENSG00000185811,M10
ENSG00000148180,M1
ENSG00000149599,grey
ENSG00000173868,grey
ENSG00000215187,grey
ENSG00000138823,M13
ENSG00000102760,M11
ENSG00000088726,M22
ENSG00000144891,grey
ENSG00000115523,grey
ENSG00000171992,M12
ENSG00000198336,grey
ENSG00000065621,M6
ENSG00000108830,M4
ENSG00000159713,grey
ENSG00000143341,M1
ENSG00000242173,grey
ENSG00000258986,M9
ENSG00000158050,grey
ENSG00000178821,M23
ENSG00000100767,grey
ENSG00000215644,M13
ENSG00000235568,M10
ENSG00000153064,grey
ENSG00000080573,M1
ENSG00000064655,grey
ENSG00000204065,M9
ENSG00000151892,grey
ENSG00000100368,grey
ENSG00000131398,grey
ENSG00000164929,M9
ENSG00000166033,M1
ENSG00000168314,M19
ENSG00000137033,M1
ENSG00000185275,M6
ENSG00000144057,grey
ENSG00000102890,M6
ENSG00000139926,grey
ENSG00000130413,M4
ENSG00000143851,grey
ENSG00000092621,grey
ENSG00000276775,M14
ENSG00000159164,grey
ENSG00000116833,M23
ENSG00000183023,grey
ENSG00000143520,grey
ENSG00000128052,M11
ENSG00000007516,M9
ENSG00000173200,M10
ENSG00000183242,grey
ENSG00000229391,grey
ENSG00000023892,grey
ENSG00000135269,grey
ENSG00000129990,M9
ENSG00000179403,grey
ENSG00000154118,M9
ENSG00000134775,grey
ENSG00000205795,M23
ENSG00000137841,M10
ENSG00000213853,M1
ENSG00000140263,grey
ENSG00000108342,grey
ENSG00000060558,grey
ENSG00000267795,M6
ENSG00000101445,grey
ENSG00000161640,grey
ENSG00000228314,M8
ENSG00000170927,M21
ENSG00000116852,grey
ENSG00000146192,grey
ENSG00000148344,grey
ENSG00000175879,M24
ENSG00000005102,M11
ENSG00000154133,M11
ENSG00000175161,M19
ENSG00000078098,M1
ENSG00000168481,grey
ENSG00000105122,M10
ENSG00000203814,grey
ENSG00000101333,M1
ENSG00000197594,grey
ENSG00000167601,M1
ENSG00000211674,M14
ENSG00000127083,M1
ENSG00000005884,grey
ENSG00000126217,grey
ENSG00000129226,grey
ENSG00000162777,grey
ENSG00000118004,grey
ENSG00000066032,M9
ENSG00000128510,grey
ENSG00000156414,grey
ENSG00000145087,grey
ENSG00000104894,M10
ENSG00000010327,grey
ENSG00000277363,M9
ENSG00000182963,M1
ENSG00000110324,grey
ENSG00000156711,M6
ENSG00000079308,M1
ENSG00000187244,M1
ENSG00000185100,grey
ENSG00000169242,grey
ENSG00000242574,grey
ENSG00000111674,grey
ENSG00000164050,grey
ENSG00000172379,grey
ENSG00000167851,M10
ENSG00000206028,grey
ENSG00000168427,grey
ENSG00000214357,M1
ENSG00000175489,M10
ENSG00000142178,grey
ENSG00000266524,grey
ENSG00000143028,grey
ENSG00000084734,M13
ENSG00000277494,M11
ENSG00000122420,M1
ENSG00000198947,M12
ENSG00000236333,grey
ENSG00000165929,M5
ENSG00000138759,grey
ENSG00000147206,M4
ENSG00000182902,grey
ENSG00000105088,grey
ENSG00000278500,M24
ENSG00000150782,grey
ENSG00000132821,grey
ENSG00000115085,M10
ENSG00000163995,grey
ENSG00000081052,grey
ENSG00000174514,grey
ENSG00000254815,grey
ENSG00000103723,M9
ENSG00000188910,M22
ENSG00000158106,grey
ENSG00000205890,M6
ENSG00000198576,grey
ENSG00000132718,grey
ENSG00000180644,grey
ENSG00000170153,M1
ENSG00000198851,M10
ENSG00000171812,grey
ENSG00000111644,grey
ENSG00000163815,M11
ENSG00000168004,grey
ENSG00000140287,grey
ENSG00000244953,M1
ENSG00000091656,grey
ENSG00000171680,grey
ENSG00000129946,grey
ENSG00000164035,M11
ENSG00000128815,M10
ENSG00000078081,M8
ENSG00000181652,grey
ENSG00000168913,M19
ENSG00000106537,grey
ENSG00000140379,grey
ENSG00000149633,M1
ENSG00000113396,grey
ENSG00000112276,M12
ENSG00000205277,grey
ENSG00000137507,M11
ENSG00000151729,grey
ENSG00000279030,M1
ENSG00000256612,grey
ENSG00000182487,M10
ENSG00000100346,grey
ENSG00000235162,grey
ENSG00000156284,M6
ENSG00000162738,M6
ENSG00000197506,M6
ENSG00000103888,grey
ENSG00000106571,M1
ENSG00000019144,M1
ENSG00000132704,M10
ENSG00000109819,M17
ENSG00000144847,grey
ENSG00000139910,grey
ENSG00000213654,M10
ENSG00000124785,grey
ENSG00000009790,M10
ENSG00000224041,M14
ENSG00000125798,M21
ENSG00000111077,M1
ENSG00000259207,grey
ENSG00000167483,M10
ENSG00000124143,grey
ENSG00000147642,grey
ENSG00000037280,M11
ENSG00000109193,grey
ENSG00000082074,M10
ENSG00000171848,M8
ENSG00000082482,grey
ENSG00000205336,grey
ENSG00000239775,M18
ENSG00000181458,grey
ENSG00000109758,M13
